,show_id,type,country,date_added,release_year,rating,listed_in,description,Albania,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,China,Czech Republic,France,Georgia,Germany,Hungary,India,Ireland,Italy,Japan,Kosovo,Luxembourg,Malaysia,Mexico,Netherlands,New Zealand,Poland,Spain,Sweden,Switzerland,United Kingdom,United States,Action/Adventure,Animation,Anthology,Buddy,Comedy,Crime/Mystery/Thriller,Documentary,Drama,Family,Movies,Music/Musical,Romance,Sci-Fi/Fantasy,Sports
1619,s4370,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,2,"Gather around, shark friends! Come join Baby Shark for an underwater adventure of a lifetime! We'll sing and dance, while we explore the depths of the ocean. Come along and meet our family and friends under the sea! We promise we don't bite!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1620,s4371,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,2,"Enjoy a collection of songs about animals beloved by children! Follow Pinkfong into the jungle and savanna to meet the king of animals, take part of the animal music festival and much more!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1621,s4374,Movie,1,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,1,"Welcome to the Blumhouse! Inside the halls of an elite arts academy, a timid music student begins to outshine her more accomplished and outgoing twin sister when she discovers a mysterious notebook belonging to a recently deceased classmate.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,
1622,s4375,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,18+,3,"Anghel, Geo and Eric waste their time in a highway pit stop. After Geo and Eric fight, they go into the city to look for a hospital. Eric changes his mind and they end up in a park. When the rain starts, they leave towards Anghel's place. After an unexpected discovery, they leave Anghel's home, trying to find a place to sleep. After visiting an abandoned cinema, they try to rob a corner store.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1623,s4378,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,3,"The film revolves around a maneater tiger who has gone berzerk and is no attacking people in Iduppanai, Kotagiri. While the forest officials are searching for the tiger, strange events happen in the forest.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1624,s4379,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,1,A women who is facing lot of problems in a society regarding sexual harassment and how a women get spoiled her life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1625,s4381,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,2,Noah is a young man trying to stay on the right path. But when his mother's issues and his father's past come into plashes' forced to do things unimaginable.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1626,s4385,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,2,"When an African American woman has an altercation with a white police officer that shatters her life, it changes her destiny forever. Intolerance No More tells a timely story involving police brutality and the social media chaos we live in.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1627,s4390,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,1,"After his five-year-old daughter is murdered, family man Ryan Olsen becomes convinced that the oddball down the street is guilty. But when the police ignore his suspicions, Ryan must decide how far he's willing to go to find the truth.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1628,s4391,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,3,Five little ducks nursery rhymes for children and babies to learn and sing along in Indonesian. Watch this collection of the best cartoon animated nursery rhymes and preschool videos to sing along with lots of fun.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1629,s4392,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,2,"The journey of happy going four youngsters Vamshi, Balu, Arjun, Kaushik who are in mid-twenties involving a crime scene which puts them in trouble. The story slowly takes pace once their lives into hard situations; it's all about how they overcome from those, adding tickling humor which is common basic nature of them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1630,s4393,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,3,"On the last night of her college freshman year, Izzy tries to lose her virginity with the help of her two best friends – but their only hope is getting into an exclusive, invite-only ""Crush Party.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1631,s4396,TV Show,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,1,"After a young girl's family is brutally murdered, the Barnett Gang sets out to hunt down the evil men who committed the crime. They would never expect the repercussions that would ensue.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1632,s4401,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,18+,2,A young woman pursuing her dream of becoming a stand-up comic forms an unlikely friendship with a jaded former comedian after he heckles her off the stage at her first open mic.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1633,s4402,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,1,A philosopher and a group of filmmakers begin a new era. Soho in the 1950s where the seeds of the 1960s were sown. Adrift In Soho takes an uncompromising look at what really happened in the decade where it all began.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1634,s4403,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,2,"When two old acquaintances see each other for the first time since high school, there is an instant attraction. They're both in committed relationships, but their chance encounter has them wondering ""what if."" Secret meet-ups that begin as ""casual"" become romantic and they both look at the truth in themselves to determine who they are and what they want in life and love.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1635,s4405,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,R,2,"Tommy Lee Jones and Aaron Eckhart star in the edge-of-your-seat thriller about a detective with a traumatic past who investigates a suspicious death in the town of Wander, Texas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1636,s4408,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,13+,1,"With his livelihood on the line and the stakes higher than ever, a billiards player must face off against underworld kings to win back his pool hall.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1637,s4409,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,,3,He was ready to battle the best in the world. But this DJ didn't expect a bus stop to spin his entire life sideways.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1638,s4411,TV Show,0,2020-01-01 00:00:00,2020-01-01 00:00:00,7+,3,"After receiving a magical cane that makes any pictures she draws in the air real, Yumi uses her new powers to help those around her.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1639,s4413,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,2,A girl revenge story on circumstances faced by the people around her.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1640,s4415,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,1,"After losing the publishing rights of his own songs & combatting addictions, the legendary W.A.S.P. guitarist is shown starting over from scratch while living at his mother-in-law's in, France as he puts together with his wife a brand new band & a brand new musical role as not only the main guitarist, but now as the actual lead singer of this newly-born musical project aptly named Mean Man.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1641,s4419,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,1,In a New Age ravaged by virus and unrest one family battles against tragedy in a world of unknowns. Is a mother really Dead? Or will the Dead tell hidden truths about the living.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1642,s4420,TV Show,0,2021-01-01 00:00:00,2021-01-01 00:00:00,TV-14,4,Meghan Irving stars in the musical series that follows the journey of Raegan Thomas as she arrives in the big apple to realize her dream of becoming a singer. along the way she befriends three other talented artists. Melody Cruz (Idania Quezada) Serenity Cordova(Sydney-Alexis Hall) Mahki Stone (DeAngelo Young) together they fight to survive New York City using music to triumph over adversity.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1643,s4421,TV Show,0,2020-01-01 00:00:00,2020-01-01 00:00:00,13+,2,"After his girlfriend Nan Sheng dies, He Ping meets a mysterious girl who looks exactly like her – her estranged twin. While they try to fight their growing feelings for each other, will their shared past bring them together, or tear them apart?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1644,s4422,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,,2,"A college girl, studying abroad in Europe, stumbles upon a murder in progress orchestrated by a terror cell.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1645,s4424,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,18+,2,"Ravi has weakness for women and gets into a physical relationship with ladies. One day, he falls in love with Bhavana. He has a heath issue, which requires blood. Why is he in a relationship with many women and what will happen to his love.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1646,s4425,TV Show,0,2021-04-17 00:00:00,2021-01-01 00:00:00,18+,3,"(Starting from EP 19 and after) Zishu Zhou (Zhehan Zhang), the Tian Chuang leader, decides to leave the organization at all costs. When Zishu is about to die, he meets the master of the Valley of Ghosts, Kexing Wen (Jun Gong), who wants to destroy the world. Both of them are involved in chaos and become the salvation for each other.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1647,s4429,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,18+,1,"Camden, New Jersey has consistently been ranked one of America's poorest and most dangerous cities. Drugs and political corruption have been two of the main factors contributing to Camden's decline. This documentary details The Organization, a drug-syndicate, which aligned the city's top-level drug dealers with corrupt cops, crooked politicians, and even the mayor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1648,s4432,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,13+,3,"The story revolves around a middle-class family, who wishes to travel to Switzerland, but could not afford it due to a certain financial crisis. However, the family faces ample struggles and challenges meeting up their expectations to fulfill their wishes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1649,s4433,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,16+,1,"Samvedna (Insha Iqbal), a doctor, and a fun-loving girl, meets an introverted stranger (Sai Ketan Rao) en-route to a resort. During their journey, she discusses about her love life with this ""Stranger"" while they spend time each other along the way catching glimpses of scenic places in Goa which in turn unravels a mysterious journey that forms the rest of the story.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1650,s4434,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,NR,1,"A desperate and lonely young woman rents out her womb to become pregnant for a couple of strangers. When an accident happens, she takes extreme measures to fulfill her part of the deal.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1651,s4435,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,,2,"A modern day tale of good vs evil, secret societies, sorcery and Satan.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1652,s4436,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,,2,"A murderous vigilante couple tear through the city, serving vengeance to dealers of a new designer drug called red devil in this nightmarish dystopia where everyone seems high on something.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1653,s4437,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,,3,"The stoic chronicles of Castor, orphaned as a child, forced to survive in the wild and his colorful journey through the criminal underworld of London.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1654,s4438,Movie,1,2018-01-01 00:00:00,2018-01-01 00:00:00,13+,3,"Narayan Pasari is an ace cop in Mumbai. When he is accused of a fake encounter, Shivaji Rao(Nagarjuna), an honest cop from Hyderabad is appointed as the Chief Investigation Officer. Even after Pasari is arrested, he manages to kill all the witnesses and come out on a clean chit. When Pasari himself starts a ruthless mafia company still being a cop, he becomes a tough shell for Shivaji to crack.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1655,s4440,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,1,"Love Life & Pakodi is a unique new age love story that deals with the journey of a couple, Arun and Rheya, whose relationship starts simple and reaches a complicated phase. They face the hurdles and honestly rediscover themselves at every step. With certainly 'Not a Typical 'Boy meets Girl story' , this film explores a unique perspective on ""Love"" and ""Life"" with an interesting treatment.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1656,s4441,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,,2,"When tech entrepreneur Ryan Black returns to his post mining-boom desert hometown for his father's funeral, he's reluctantly reunited with his ex-con brother. But when the pair become entangled in an extortion scam at the hands of desperate local thugs, Ryan is forced to resort to extreme measures, exposing the dark underbelly of the sleepy mining town.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1657,s4442,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,,1,"A young soldier returns home to his wife, but when a woman from his war-torn past also arrives in the village, secrets from his past are destined to get in the way of his future.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1658,s4446,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,3,"Bob five little babies, preschool songs and children's songs for kids to learn and sing songs in Indonesia. Watch this collection of the best poetry and nursery rhymes for preschoolers and have a lot of fun with the Bob train.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1659,s4447,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,18+,2,"The Ponce family live an idyllic life. Federico is a successful father. Carol is the loving mother of three. Despite perfect appearances, Federico likes to dress up. What perhaps began as a fun game, soon becomes Federico's struggle to keep his family together and save his own life when he chooses to undergo gender reassignment surgery in Thailand.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1660,s4450,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,2,"The Village head Sitharamayya (Nagineedu) is known to be a do-gooder. His daughter Devaki (Mouryani), studies in a college.Vijay (Vijay Shankar), a tapori-style youngster from the same village, loves Devaki. The social stature and village customs keep them away from each other. The rest of the story is about How Sitharamayya does to save his honour when his daughter accepts Vijay's love.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1661,s4451,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,18+,1,"Dark Seed weaves a spooky tale of the life of a single mother by choice who decides to undergo an ""in-vitro"" fertilization (IVF) process to have her child of her own. Seven years later, she moves into a new apartment and her child begins to behave oddly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1662,s4452,Movie,3,2020-01-01 00:00:00,2020-01-01 00:00:00,13+,1,"5 years after his first documentary on the topic, award-winning filmmaker Torsten Hoffmann revisits the big brains and big egos behind Bitcoin, Blockchains and Web3 in this thought-provoking and entertaining crash course about the controversial technology",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,
1663,s4458,Movie,1,2020-01-01 00:00:00,2020-01-01 00:00:00,R,3,"In 1973, when Frank Bledsoe and his 18-year-old niece Beth take a road trip from Manhattan to Creekville, South Carolina for the family patriarch's funeral, they're unexpectedly joined by Frank's lover Walid.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,
1664,s4459,TV Show,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,1,"Meet Professor MJ and his fun friends - chemical elements, together they are called Team Mendeleev! Immerse yourself in the world of adventure while learning about physical properties and substances of matter around you. Learn how to use your favorite character's physical and chemical superpower to fight a villain and help friends!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1665,s4461,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,18+,2,Thriller about the power of love and the human brain. Young lovers Tom and Ana get into a gray zone after a car accident. Now they must find a way to escape the powerful mind of another patient who traps them in his imagined world.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1666,s4462,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,16+,2,"A group of friends stumble upon a mirror that serves as a portal to a ""multiverse"", but soon discover that importing knowledge from the other side in order to better their lives brings increasingly dangerous consequences.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1667,s4465,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,2,A disgraced but kind-hearted fertility doctor (Paul Sun-Hyung Lee) embarks on a breakthrough clinical trial in which four women give birth to kittens! But everything is threatened when a petty journalist tries to expose the cat-pregnancies.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1668,s4467,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,18+,1,"Directed by Alma Har’el and written by Shia LaBeouf, Honey Boy traces the life of child actor Otis Lort as he rises from early success to a self-destructive Hollywood star. Based on LaBeouf’s own life, Honey Boy weaves together two timelines as he comes to terms with his ex-rodeo clown father, played by LaBeouf, in a role inspired by his own dad.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1669,s4468,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,16+,2,"Gay girls just want to have fun! Flashback to the 80's with sexy bad-girl Evan, blonde bombshell Bridget, and party-girl Ryan in this VHS-themed homage to your favorite 80's films, with a lesbian twist.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1670,s4470,Movie,1,2020-01-01 00:00:00,2020-01-01 00:00:00,R,1,"When a hopelessly romantic high school senior (Austin Abrams) falls for a mysterious new classmate (Lili Reinhart), it sets them both on an unexpected journey that teaches them about love, loss, and most importantly themselves.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,
1671,s4471,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,18+,2,"Bryan Callen records his third special in Chicago's historic Thalia Hall and reconsiders our debate on all things equality. He rails against our tendencies to turn each other into nouns like black, white, immigrant, Muslim, gay, straight, man, woman, and instead suggests that the best way to navigate our current culture war is to think of our fellow humans not as a fixed label, but as verbs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1672,s4474,Movie,3,2020-01-01 00:00:00,2020-01-01 00:00:00,R,2,"When terrorists try to seize control of a Berlin-Paris flight, a soft-spoken young American co-pilot struggles to save the lives of the passengers and crew while forging a surprising connection with one of the hijackers.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,
1673,s4479,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,18+,1,"When a successful married businessman has a sexual appetite larger than what's on his plate, chaos erupts.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1674,s4481,Movie,1,2018-01-01 00:00:00,2018-01-01 00:00:00,18+,2,"Based on Charan Singh Pathik's short story Do Behnein, Pataakha narrates the story of two feuding sisters who realize the true nature of their relationship only after marriage separates them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1675,s4482,Movie,1,2019-01-01 00:00:00,2019-01-01 00:00:00,R,1,"Included with Prime November 8. In the 2019 Sundance U.S. Grand Jury Prize-winning documentary One Child Nation, Chinese-born filmmakers Nanfu Wang (Hooligan Sparrow) and Jialing Zhang expose the devastating consequences of China’s One-Child Policy through the stories of those who lived through it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,
1676,s4483,Movie,0,2020-01-01 00:00:00,2020-01-01 00:00:00,7+,1,"In 1953, Edmund Hillary and Tenzing Norgay summited Mt Everest - the first to do so. That same year, back in Hillary's home land of New Zealand, the jetboat was invented. With this new invention, Hillary, conqueror of the Himalayas' greatest mountain, strove to also become the first to climb the Himalayas' greatest river, the Ganges.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1677,s4484,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,13+,3,Ninu Veedani Needanu Nene is about a young man who gets mired in a dire situation and comes out successfully.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1678,s4486,Movie,0,2018-01-01 00:00:00,2018-01-01 00:00:00,13+,3,"This multi-award winning documentary shows film director, Rob McCallum and his brother, Chris, a police officer, searching for their Mom who's been missing for almost 25 years. The pair interview reluctant family members, discover distorted truths about their past, and follow a series of cryptic clues from Las Vegas to Canada in a tale that's full of suspense and mystery.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1679,s4487,TV Show,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,1,"Hosted by Boman Irani and Arshad Warsi, 10 of India’s most entertaining comedians face a unique challenge - survive 6 hours together without laughing while doing whatever it takes to break the other contenders. In this one of a kind comedy battle, a laugh, giggle or smile could get you eliminated, and only the one that can keep a straight face to the finish will be crowned ""Last One Laughing"".",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1680,s4491,TV Show,0,2021-04-20 00:00:00,2019-01-01 00:00:00,ALL,2,"Ethan the Dump Truck is an ideal educational TV show for toddlers and preschoolers. Ethan is a small yet very active dump truck. He is always rushing into new adventures, and tries to learn as much as he can through the games he plays. On his adventures, Ethan learns shapes, colors and numbers. Come and learn with Ethan while having great fun!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1681,s4496,TV Show,0,2021-04-20 00:00:00,2018-01-01 00:00:00,ALL,2,"Watch the Color Crew as they play around with everyone's favorite baby GooGoo, and make him laugh out loud!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1682,s4497,Movie,1,2019-01-01 00:00:00,2019-01-01 00:00:00,16+,2,"In her first special Wonder Menon, Anu Menon talks about her Gujju husband, her Malayali parents, the mayhem of marriage, motherhood and her traumatic travels.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1683,s4501,Movie,0,2019-01-01 00:00:00,2019-01-01 00:00:00,7+,3,"The Pilgrim's Progress was written over 340 years ago by John Bunyan when he was in prison. The story has been smuggled to the underground church during communism, banned for a time in China, and has sold more copies than any other book other than the Bible. The journey of this remarkable work continues as Revelation Media brings the story to a new generation using state-of-the-art CGI animation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1684,s4506,Movie,1,2021-01-01 00:00:00,2021-01-01 00:00:00,ALL,2,World Champion. Olympic Medallist. The Doyen Of Indian Badminton. Saina Nehwal Is All Of This And Much More. This Biopic Chronicles The Inspiring Story Of A Gifted Youngster's Ascendance To The Pinnacle Of The Badminton World Through Sheer Passion And Perseverance - A Journey That Has Since Inspired And Empowered An Entire Nation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
1685,s4520,Movie,0,2021-01-01 00:00:00,2021-01-01 00:00:00,13+,2,"Multimillionaire Vijay Modi, absconding with hundreds of crores of embezzled money is now brutally murdered in an upscale 7 Star hotel Suite room. He spent the previous night with a gorgeous looking , Navya after offering her a crore of rupees. Navya who accepted the offer after her dire needs becomes the prime suspect now.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
